p03252,0.805,0.849,0.163,0.594,0.262,0.495,0.902,0.347
p03253,0.124,0.928,0.958,0.505,0.519,0.839,0.023,0.091
p03254,0.483,0.794,0.726,0.732,0.395,0.206,0.818,0.968
p03255,0.244,0.805,0.979,0.346,0.756,0.753,0.745,0.572
p03256,0.715,0.143,0.091,0.500,0.148,0.131,0.882,0.605
p03257,0.521,0.054,0.762,0.959,0.435,0.969,0.632,0.646
p03258,0.604,0.806,0.948,0.453,0.071,0.364,0.532,0.094
p03259,0.603,0.314,0.437,0.073,0.957,0.537,0.889,0.804
p03260,0.291,0.647,0.192,0.130,0.491,0.943,0.506,0.884
p03261,0.982,0.749,0.304,0.647,0.883,0.642,0.164,0.714
p03262,0.428,0.362,0.726,0.021,0.743,0.777,0.721,0.828
p03263,0.726,0.866,0.106,0.849,0.523,0.616,0.451,0.243
p03264,0.065,0.888,0.736,0.637,0.414,0.042,0.301,0.104
p03265,0.556,0.360,0.939,0.310,0.006,0.749,0.512,0.601
p03266,0.087,0.301,0.271,0.886,0.347,0.034,0.275,0.247
p03267,0.338,0.813,0.370,0.364,0.107,0.084,0.062,0.348
p03268,0.019,0.286,0.986,0.699,0.545,0.524,0.205,0.674
p03269,0.112,0.718,0.333,0.819,0.348,0.886,0.217,0.331
p03270,0.623,0.106,0.865,0.015,0.793,0.584,0.226,0.388
p03271,0.984,0.043,0.915,0.416,0.554,0.049,0.757,0.563
p03272,0.085,0.243,0.160,0.533,0.864,0.846,0.317,0.528
p03273,0.493,0.557,0.885,0.102,0.840,0.494,0.864,0.641
p03274,0.014,0.567,0.028,0.026,0.982,0.721,0.959,0.358
p03275,0.343,0.260,0.920,0.990,0.193,0.138,0.131,0.129
p03276,0.261,0.380,0.989,0.154,0.642,0.966,0.781,0.078
p03277,0.985,0.160,0.656,0.169,0.679,0.747,0.462,0.116
p03278,0.791,0.953,0.800,0.396,0.814,0.611,0.336,0.000
p03279,0.910,0.390,0.597,0.441,0.795,0.438,0.090,0.224
p03280,0.837,0.085,0.287,0.105,0.540,0.774,0.636,0.089
p03281,0.887,0.678,0.852,0.060,0.651,0.295,0.683,0.725
p03282,0.174,0.929,0.582,0.848,0.314,0.560,0.132,0.353
p03283,0.858,0.955,0.234,0.216,0.401,0.079,0.620,0.029
p03284,0.700,0.874,0.498,0.077,0.281,0.339,0.160,0.223
p03285,0.287,0.354,0.350,0.961,0.943,0.440,0.336,0.406
p03286,0.391,0.952,0.150,0.865,0.806,0.876,0.021,0.726
p03287,0.835,0.935,0.538,0.047,0.049,0.802,0.577,0.120
p03288,0.122,0.396,0.507,0.231,0.456,0.032,0.316,0.810
p03289,0.298,0.284,0.137,0.469,0.929,0.567,0.844,0.199
p03290,0.419,0.821,0.017,0.673,0.677,0.930,0.059,0.328
p03291,0.367,0.189,0.830,0.986,0.929,0.256,0.492,0.680
p03292,0.052,0.027,0.877,0.095,0.292,0.314,0.205,0.240
p03293,0.371,0.751,0.051,0.243,0.369,0.161,0.009,0.020
p03294,0.269,0.556,0.654,0.656,0.622,0.533,0.328,0.405
p03295,0.816,0.365,0.870,0.787,0.308,0.466,0.920,0.341
p03296,0.587,0.989,0.111,0.905,0.850,0.145,0.730,0.078
p03297,0.049,0.699,0.327,0.588,0.724,0.973,0.444,0.017
p03298,0.252,0.565,0.415,0.972,0.546,0.040,0.562,0.955
p03299,0.296,0.001,0.241,0.561,0.228,0.452,0.883,0.546
p03300,0.607,0.055,0.762,0.591,0.186,0.447,0.376,0.367
p03301,0.425,0.494,0.748,0.583,0.991,0.284,0.731,0.903
p03302,0.937,0.928,0.470,0.493,0.047,0.584,0.594,0.632
p03303,0.786,0.508,0.269,0.703,0.948,0.831,0.536,0.748
p03304,0.087,0.039,0.984,0.256,0.667,0.505,0.079,0.145
p03305,0.471,0.001,0.557,0.060,0.950,0.973,0.464,0.162
p03306,0.970,0.186,0.714,0.065,0.097,0.521,0.240,0.307
p03307,0.859,0.754,0.931,0.028,0.663,0.873,0.658,0.337
p03308,0.760,0.381,0.154,0.904,0.953,0.806,0.039,0.039
p03309,0.666,0.397,0.500,0.946,0.887,0.385,0.931,0.134
p03310,0.104,0.829,0.646,0.818,0.255,0.183,0.308,0.043
p03311,0.493,0.514,0.891,0.644,0.988,0.718,0.573,0.450
p03312,0.893,0.741,0.534,0.235,0.968,0.173,0.555,0.998
p03313,0.282,0.479,0.694,0.677,0.601,0.397,0.981,0.654
p03314,0.683,0.035,0.032,0.658,0.833,0.042,0.333,0.940
p03315,0.375,0.068,0.505,0.017,0.047,0.679,0.652,0.162
p03316,0.770,0.889,0.128,0.783,0.792,0.455,0.808,0.168
p03317,0.683,0.347,0.353,0.948,0.403,0.294,0.424,0.983
p03318,0.313,0.631,0.013,0.973,0.247,0.321,0.706,0.103
p03319,0.176,0.572,0.754,0.291,0.007,0.997,0.930,0.565
p03320,0.558,0.520,0.252,0.309,0.341,0.290,0.760,0.544
p03321,0.099,0.785,0.956,0.834,0.652,0.764,0.480,0.040
p03322,0.548,0.542,0.649,0.943,0.685,0.885,0.570,0.574
p03323,0.847,0.409,0.438,0.854,0.303,0.186,0.714,0.010
p03324,0.191,0.312,0.436,0.413,0.462,0.333,0.887,0.413
p03325,0.541,0.842,0.789,0.643,0.100,0.023,0.562,0.915
p03326,0.733,0.977,0.015,0.220,0.734,0.860,0.902,0.299
p03327,0.955,0.060,0.694,0.056,0.986,0.907,0.281,0.497
p03328,0.978,0.536,0.674,0.109,0.990,0.916,0.196,0.855
p03329,0.280,0.849,0.989,0.973,0.099,0.196,0.166,0.041
p03330,0.060,0.334,0.184,0.084,0.418,0.295,0.741,0.351
p03331,0.096,0.313,0.400,0.058,0.339,0.767,0.900,0.931
p03332,0.096,0.460,0.139,0.052,0.932,0.267,0.717,0.839
p03333,0.694,0.043,0.160,0.674,0.939,0.979,0.724,0.490
p03334,0.266,0.440,0.854,0.557,0.771,0.579,0.399,0.744
p03335,0.093,0.853,0.797,0.716,0.535,0.237,0.479,0.064
p03336,0.390,0.981,0.206,0.593,0.136,0.109,0.999,0.568
p03337,0.288,0.056,0.404,0.481,0.783,0.759,0.091,0.037
p03338,0.735,0.581,0.929,0.073,0.090,0.858,0.299,0.036
p03339,0.982,0.031,0.453,0.694,0.931,0.173,0.185,0.638
p03340,0.722,0.616,0.113,0.373,0.265,0.412,0.894,0.543
p03341,0.880,0.953,0.529,0.327,0.875,0.872,0.510,0.494
p03342,0.793,0.127,0.423,0.515,0.786,0.041,0.794,0.112
p03343,0.230,0.536,0.950,0.097,0.790,0.351,0.275,0.590
p03344,0.397,0.685,0.546,0.679,0.898,0.971,0.307,0.762
p03345,0.368,0.992,0.193,0.265,0.707,0.931,0.823,0.829
p03346,0.676,0.157,0.453,0.993,0.417,0.677,0.918,0.231
p03347,0.033,0.439,0.662,0.943,0.715,0.396,0.631,0.157
p03348,0.092,0.973,0.610,0.613,0.467,0.837,0.545,0.479
p03349,0.277,0.702,0.250,0.983,0.984,0.624,0.363,0.986
p03350,0.423,0.831,0.536,0.923,0.941,0.111,0.569,0.075
p03351,0.716,0.862,0.804,0.040,0.034,0.481,0.845,0.173
p03352,0.505,0.615,0.492,0.975,0.357,0.835,0.039,0.742
p03353,0.554,0.010,0.321,0.629,0.892,0.108,0.723,0.014
p03354,0.731,0.068,0.720,0.889,0.097,0.096,0.243,0.990
p03355,0.494,0.676,0.347,0.344,0.085,0.495,0.177,0.329
p03356,0.414,0.796,0.377,0.133,0.694,0.640,0.082,0.930
p03357,0.693,0.239,0.855,0.863,0.666,0.450,0.192,0.680
p03358,0.761,0.923,0.866,0.934,0.396,0.232,0.206,0.572
p03359,0.998,0.131,0.939,0.874,0.768,0.549,0.677,0.463
p03360,0.349,0.523,0.222,0.501,0.338,0.840,0.809,0.142
p03361,0.406,0.521,0.171,0.489,0.073,0.569,0.997,0.433
p03362,0.804,0.347,0.955,0.812,0.873,0.891,0.570,0.211
p03363,0.577,0.664,0.372,0.503,0.597,0.561,0.261,0.154
p03364,0.187,0.491,0.902,0.138,0.846,0.344,0.331,0.044
p03365,0.066,0.550,0.582,0.087,0.855,0.662,0.783,0.051
p03366,0.473,0.180,0.331,0.151,0.230,0.670,0.574,0.564
p03367,0.805,0.233,0.006,0.046,0.287,0.013,0.076,0.224
p03368,0.137,0.644,0.496,0.261,0.615,0.280,0.358,0.833
p03369,0.505,0.029,0.978,0.847,0.862,0.134,0.933,0.559
p03370,0.539,0.632,0.426,0.715,0.417,0.325,0.509,0.017
p03371,0.424,0.132,0.879,0.703,0.018,0.700,0.355,0.221
p03372,0.791,0.884,0.454,0.336,0.359,0.207,0.311,0.083
p03373,0.129,0.879,0.805,0.728,0.644,0.685,0.218,0.368
p03374,0.809,0.145,0.282,0.305,0.954,0.176,0.929,0.642
p03375,0.745,0.289,0.825,0.924,0.403,0.840,0.020,0.726
p03376,0.632,0.773,0.111,0.598,0.192,0.532,0.586,0.694
p03377,0.671,0.657,0.021,0.301,0.691,0.408,0.649,0.364
p03378,0.928,0.487,0.122,0.296,0.834,0.060,0.160,0.507
p03379,0.937,0.223,0.934,0.588,0.683,0.678,0.747,0.354
p03380,0.762,0.832,0.084,0.604,0.255,0.440,0.343,0.523
p03381,0.921,0.952,0.828,0.789,0.393,0.922,0.596,0.689
p03382,0.637,0.618,0.563,0.879,0.972,0.066,0.087,0.944
p03383,0.049,0.932,0.834,0.914,0.451,0.071,0.417,0.588
p03384,0.079,0.611,0.700,0.506,0.647,0.251,0.111,0.021
p03385,0.744,0.208,0.848,0.634,0.036,0.844,0.129,0.442
p03386,0.124,0.383,0.237,0.120,0.078,0.801,0.786,0.985
p03387,0.669,0.220,0.481,0.338,0.942,0.363,0.042,0.260
p03388,0.296,0.171,0.491,0.648,0.411,0.001,0.273,0.122
p03389,0.132,0.234,0.607,0.636,0.920,0.530,0.271,0.607
p03390,0.887,0.134,0.025,0.626,0.314,0.599,0.514,0.750
p03391,0.965,0.824,0.963,0.501,0.053,0.742,0.678,0.996
p03392,0.799,0.480,0.426,0.090,0.006,0.476,0.351,0.549
p03393,0.775,0.222,0.511,0.879,0.294,0.127,0.660,0.560
p03394,0.704,0.852,0.402,0.427,0.848,0.812,0.899,0.654
p03395,0.864,0.938,0.864,0.434,0.001,0.690,0.731,0.468
p03396,0.592,0.533,0.056,0.204,0.943,0.850,0.069,0.853
p03397,0.082,0.046,0.073,0.987,0.249,0.167,0.066,0.902
p03398,0.077,0.162,0.966,0.735,0.847,0.305,0.346,0.322
p03399,0.075,0.320,0.722,0.237,0.444,0.067,0.583,0.760
p03400,0.628,0.365,0.974,0.082,0.261,0.823,0.314,0.829
p03401,0.899,0.954,0.491,0.729,0.248,0.144,0.367,0.946
p03402,0.436,0.231,0.555,0.336,0.874,0.283,0.611,0.428
p03403,0.019,0.670,0.832,0.941,0.695,0.884,0.788,0.311
p03404,0.350,0.709,0.392,0.495,0.538,0.990,0.648,0.504
p03405,0.301,0.125,0.064,0.524,0.761,0.026,0.310,0.643
p03406,0.410,0.646,0.084,0.071,0.441,0.857,0.723,0.954
p03407,0.048,0.632,0.930,0.613,0.109,0.666,0.926,0.098
p03408,0.989,0.815,0.850,0.771,0.343,0.870,0.781,0.201
p03409,0.234,0.680,0.675,0.790,0.967,0.444,0.285,0.693
p03410,0.122,0.260,0.789,0.615,0.488,0.641,0.564,0.541
p03411,0.811,0.517,0.934,0.168,0.979,0.474,0.383,0.147
p03412,0.577,0.207,0.751,0.079,0.490,0.541,0.050,0.323
p03413,0.624,0.466,0.760,0.422,0.805,0.847,0.243,0.214
p03414,0.856,0.654,0.574,0.583,0.527,0.868,0.464,0.423
p03415,0.172,0.323,0.627,0.095,0.111,0.799,0.416,0.038
p03416,0.485,0.717,0.927,0.973,0.585,0.090,0.022,0.260
p03417,0.908,0.732,0.523,0.733,0.995,0.579,0.847,0.119
p03418,0.979,0.484,0.752,0.344,0.391,0.687,0.188,0.902
p03419,0.595,0.607,0.437,0.097,0.191,0.552,0.533,0.018
p03420,0.987,0.104,0.994,0.846,0.742,0.536,0.227,0.791
p03421,0.676,0.516,0.084,0.441,0.157,0.690,0.967,0.737
p03422,0.960,0.638,0.005,0.979,0.402,0.541,0.560,0.340
p03423,0.032,0.078,0.588,0.668,0.772,0.936,0.973,0.214
p03424,0.788,0.271,0.339,0.374,0.999,0.328,0.570,0.933
p03425,0.934,0.206,0.975,0.967,0.094,0.871,0.697,0.381
p03426,0.960,0.388,0.661,0.303,0.973,0.266,0.569,0.639
p03427,0.596,0.508,0.789,0.587,0.870,0.718,0.890,0.973
p03428,0.585,0.062,0.165,0.016,0.548,0.936,0.715,0.398
p03429,0.970,0.375,0.031,0.591,0.060,0.964,0.257,0.557
p03430,0.991,0.206,0.251,0.949,0.222,0.385,0.019,0.980
p03431,0.737,0.117,0.544,0.525,0.266,0.584,0.566,0.049
p03432,0.136,0.008,0.980,0.144,0.011,0.490,0.408,0.281
p03433,0.050,0.078,0.635,0.093,0.546,0.444,0.624,0.374
p03434,0.265,0.838,0.263,0.880,0.526,0.951,0.306,0.052
p03435,0.975,0.539,0.073,0.463,0.708,0.150,0.453,0.410
p03436,0.607,0.133,0.307,0.041,0.139,0.004,0.530,0.256
p03437,0.061,0.616,0.908,0.558,0.317,0.983,0.010,0.427
p03438,0.965,0.396,0.450,0.508,0.986,0.663,0.082,0.351
p03439,0.424,0.024,0.478,0.529,0.759,0.355,0.550,0.349
p03440,0.124,0.793,0.780,0.580,0.098,0.692,0.603,0.302
p03441,0.982,0.573,0.072,0.456,0.018,0.957,0.379,0.620
p03442,0.286,0.231,0.079,0.809,0.074,0.264,0.056,0.395
p03443,0.238,0.397,0.742,0.513,0.583,0.559,0.320,0.580
p03444,0.460,0.306,0.781,0.200,0.071,0.749,0.386,0.540
p03445,0.573,0.377,0.706,0.004,0.072,0.330,0.447,0.950
p03446,0.669,0.075,0.935,0.065,0.010,0.367,0.400,0.552
p03447,0.605,0.833,0.027,0.013,0.796,0.774,0.732,0.908
p03448,0.104,0.982,0.024,0.378,0.405,0.618,0.961,0.661
p03449,0.018,0.254,0.894,0.163,0.541,0.417,0.897,0.294
p03450,0.476,0.680,0.335,0.578,0.082,0.045,0.288,0.662
p03451,0.658,0.497,0.422,0.962,0.139,0.930,0.810,0.424
p03452,0.554,0.077,0.969,0.792,0.442,0.664,0.946,0.041
p03453,0.780,0.432,0.958,0.539,0.439,0.574,0.817,0.634
p03454,0.882,0.469,0.995,0.230,0.729,0.906,0.469,0.726
p03455,0.449,0.964,0.732,0.623,0.572,0.916,0.851,0.809
p03456,0.906,0.485,0.223,0.541,0.213,0.769,0.663,0.602
p03457,0.065,0.166,0.891,0.176,0.267,0.456,0.734,0.032
p03458,0.001,0.529,0.829,0.693,0.900,0.855,0.361,0.487
p03459,0.237,0.684,0.246,0.966,0.273,0.573,0.801,0.857
p03460,0.589,0.830,0.541,0.966,0.841,0.624,0.600,0.054
p03461,0.117,0.338,0.466,0.987,0.116,0.020,0.204,0.003
p03462,0.886,0.998,0.001,0.893,0.038,0.289,0.333,0.582
p03463,0.560,0.187,0.022,0.278,0.217,0.039,0.986,0.621
p03464,0.750,0.968,0.125,0.693,0.728,0.230,0.802,0.837
p03465,0.418,0.121,0.344,0.908,0.978,0.330,0.694,0.506
p03466,0.893,0.793,0.881,0.030,0.670,0.637,0.931,0.496
p03467,0.275,0.281,0.403,0.818,0.059,0.072,0.080,0.412
p03468,0.511,0.113,0.932,0.615,0.208,0.232,0.298,0.652
p03469,0.544,0.452,0.555,0.031,0.979,0.179,0.680,0.742
p03470,0.975,0.863,0.678,0.253,0.298,0.090,0.848,0.973
p03471,0.605,0.212,0.057,0.431,0.868,0.793,0.340,0.625
p03472,0.974,0.595,0.287,0.205,0.324,0.818,0.223,0.812
p03473,0.093,0.146,0.815,0.241,0.113,0.253,0.364,0.675
p03474,0.930,0.311,0.238,0.517,0.036,0.857,0.377,0.312
p03475,0.400,0.080,0.176,0.082,0.857,0.683,0.730,0.306
p03476,0.858,0.113,0.174,0.257,0.355,0.572,0.971,0.459
p03477,0.458,0.259,0.161,0.500,0.699,0.610,0.992,0.452
p03478,0.806,0.399,0.104,0.119,0.320,0.714,0.057,0.529
p03479,0.202,0.916,0.793,0.420,0.052,0.989,0.448,0.810
p03480,0.988,0.259,0.998,0.575,0.001,0.386,0.673,0.380
p03481,0.539,0.098,0.456,0.745,0.502,0.946,0.766,0.262
p03482,0.298,0.564,0.618,0.317,0.662,0.455,0.260,0.282
p03483,0.534,0.006,0.830,0.091,0.105,0.397,0.633,0.979
p03484,0.116,0.471,0.530,0.548,0.147,0.610,0.964,0.223
p03485,0.446,0.954,0.582,0.398,0.202,0.665,0.023,0.794
p03486,0.316,0.003,0.411,0.092,0.848,0.917,0.697,0.674
p03487,0.158,0.045,0.225,0.106,0.987,0.070,0.842,0.613
p03488,0.194,0.516,0.887,0.411,0.564,0.792,0.108,0.954
p03489,0.988,0.548,0.448,0.194,0.361,0.899,0.702,0.528
p03490,0.211,0.487,0.022,0.051,0.373,0.166,0.761,0.167
p03491,0.583,0.988,0.628,0.216,0.336,0.146,0.732,0.090
p03492,0.142,0.756,0.769,0.720,0.856,0.593,0.861,0.904
p03493,0.342,0.005,0.410,0.569,0.160,0.947,0.215,0.770
p03494,0.149,0.935,0.656,0.020,0.671,0.478,0.841,0.028
p03495,0.107,0.016,0.359,0.991,0.139,0.851,0.544,0.421
p03496,0.366,0.235,0.745,0.969,0.169,0.399,0.732,0.898
p03497,0.341,0.325,0.079,0.429,0.656,0.882,0.821,0.432
p03498,0.717,0.965,0.665,0.497,0.686,0.204,0.555,0.678
p03499,0.415,0.587,0.267,0.457,0.364,0.205,0.673,0.732
p03500,0.912,0.063,0.732,0.677,0.935,0.911,0.210,0.746
p03501,0.925,0.011,0.976,0.091,0.947,0.053,0.398,0.107
p03502,0.832,0.917,0.624,0.274,0.661,0.990,0.006,0.426
p03503,0.655,0.896,0.093,0.109,0.183,0.058,0.197,0.354
p03504,0.877,0.028,0.395,0.508,0.074,0.915,0.445,0.107
p03505,0.877,0.702,0.191,0.075,0.277,0.792,0.460,0.474
p03506,0.103,0.254,0.162,0.033,0.697,0.820,0.190,0.765
p03507,0.546,0.643,0.733,0.081,0.345,0.174,0.071,0.653
p03508,0.874,0.377,0.667,0.284,0.580,0.889,0.501,0.581
p03509,0.553,0.188,0.512,0.248,0.448,0.152,0.014,0.563
p03510,0.146,0.099,0.950,0.855,0.158,0.033,0.268,0.667
p03511,0.603,0.261,0.357,0.586,0.632,0.283,0.916,0.914
p03512,0.274,0.796,0.896,0.155,0.285,0.049,0.511,0.016
p03513,0.507,0.091,0.755,0.892,0.302,0.305,0.678,0.082
p03514,0.596,0.001,0.616,0.810,0.313,0.945,0.784,0.741
p03515,0.041,0.643,0.672,0.499,0.386,0.038,0.006,0.093
p03516,0.913,0.984,0.879,0.281,0.012,0.135,0.188,0.886
p03517,0.681,0.998,0.924,0.139,0.397,0.302,0.862,0.781
p03518,0.733,0.631,0.220,0.997,0.375,0.898,0.579,0.440
p03519,0.307,0.330,0.278,0.987,0.399,0.823,0.054,0.834
p03520,0.519,0.139,0.993,0.482,0.526,0.660,0.815,0.063
p03521,0.698,0.027,0.854,0.198,0.394,0.020,0.437,0.728
p03522,0.496,0.264,0.890,0.228,0.709,0.443,0.140,0.189
p03523,0.691,0.576,0.231,0.096,0.077,0.789,0.743,0.258
p03524,0.853,0.324,0.780,0.047,0.904,0.028,0.307,0.813
p03525,0.268,0.686,0.103,0.808,0.781,0.792,0.251,0.720
p03526,0.191,0.449,0.016,0.868,0.844,0.972,0.814,0.925
p03527,0.198,0.367,0.198,0.983,0.668,0.190,0.496,0.460
p03528,0.830,0.971,0.365,0.049,0.458,0.087,0.484,0.329
p03529,0.959,0.145,0.815,0.867,0.447,0.297,0.197,0.221
p03530,0.178,0.383,0.398,0.998,0.964,0.760,0.501,0.621
p03531,0.541,0.758,0.624,0.031,0.502,0.986,0.929,0.095
p03532,0.213,0.740,0.798,0.347,0.500,0.608,0.640,0.236
p03533,0.032,0.704,0.604,0.397,0.152,0.856,0.328,0.693
p03534,0.053,0.867,0.854,0.810,0.424,0.202,0.473,0.940
p03535,0.451,0.281,0.173,0.462,0.484,0.005,0.812,0.276
p03536,0.992,0.793,0.218,0.032,0.913,0.718,0.565,0.484
p03537,0.923,0.077,0.826,0.676,0.769,0.020,0.032,0.157
p03538,0.902,0.150,0.897,0.447,0.928,0.414,0.915,0.135
p03539,0.054,0.073,0.292,0.213,0.684,0.299,0.458,0.030
p03540,0.673,0.898,0.933,0.720,0.336,0.916,0.004,0.797
p03541,0.059,0.805,0.405,0.728,0.143,0.454,0.984,0.967
p03542,0.233,0.381,0.344,0.188,0.723,0.913,0.840,0.055
p03543,0.414,0.299,0.331,0.223,0.938,0.395,0.355,0.136
p03544,0.291,0.149,0.688,0.162,0.600,0.546,0.776,0.201
p03545,0.426,0.479,0.739,0.529,0.041,0.116,0.031,0.884
p03546,0.659,0.355,0.059,0.149,0.673,0.026,0.276,0.158
p03547,0.048,0.223,0.956,0.560,0.830,0.549,0.654,0.344
p03548,0.987,0.717,0.987,0.711,0.786,0.734,0.217,0.750
p03549,0.207,0.762,0.076,0.224,0.991,0.130,0.408,0.440
p03550,0.935,0.889,0.079,0.332,0.123,0.559,0.419,0.230
p03551,0.860,0.293,0.910,0.964,0.279,0.943,0.961,0.433
p03552,0.930,0.600,0.853,0.338,0.819,0.153,0.608,0.016
p03553,0.805,0.868,0.571,0.800,0.384,0.411,0.321,0.331
p03554,0.171,0.989,0.253,0.715,0.744,0.455,0.907,0.148
p03555,0.989,0.488,0.671,0.779,0.492,0.395,0.129,0.956
p03556,0.803,0.177,0.980,0.320,0.249,0.338,0.178,0.161
p03557,0.151,0.969,0.477,0.914,0.958,0.567,0.655,0.210
p03558,0.412,0.698,0.249,0.524,0.688,0.097,0.644,0.150
p03559,0.250,0.718,0.802,0.101,0.726,0.634,0.412,0.407
p03560,0.042,0.176,0.248,0.779,0.038,0.084,0.382,0.545
p03561,0.469,0.811,0.049,0.076,0.123,0.118,0.066,0.717
p03562,0.703,0.212,0.288,0.601,0.561,0.905,0.757,0.695
p03563,0.144,0.066,0.895,0.292,0.410,0.208,0.810,0.226
p03564,0.306,0.071,0.488,0.014,0.750,0.024,0.518,0.854
p03565,0.740,0.191,0.750,0.322,0.601,0.283,0.285,0.586
p03566,0.994,0.204,0.099,0.970,0.796,0.339,0.176,0.066
p03567,0.221,0.614,0.210,0.685,0.057,0.153,0.907,0.233
p03568,0.044,0.229,0.356,0.563,0.183,0.619,0.930,0.543
p03569,0.720,0.483,0.465,0.035,0.994,0.869,0.002,0.173
p03570,0.861,0.795,0.858,0.087,0.322,0.044,0.789,0.586
p03571,0.035,0.583,0.866,0.959,0.970,0.737,0.249,0.864
p03572,0.579,0.431,0.616,0.918,0.158,0.084,0.895,0.905
p03573,0.498,0.488,0.743,0.924,0.159,0.066,0.118,0.947
p03574,0.440,0.691,0.157,0.910,0.966,0.763,0.091,0.506
p03575,0.179,0.713,0.243,0.574,0.048,0.370,0.303,0.213
p03576,0.584,0.255,0.004,0.025,0.628,0.988,0.590,0.132
p03577,0.350,0.293,0.947,0.546,0.256,0.276,0.181,0.374
p03578,0.036,0.584,0.464,0.993,0.065,0.667,0.970,0.462
p03579,0.756,0.389,0.574,0.881,0.700,0.145,0.149,0.757
p03580,0.081,0.458,0.453,0.895,0.504,0.591,0.474,0.853
p03581,0.379,0.468,0.118,0.348,0.287,0.157,0.130,0.007
p03582,0.184,0.665,0.805,0.367,0.678,0.777,0.902,0.673
p03583,0.426,0.315,0.556,0.966,0.025,0.962,0.999,0.030
p03584,0.738,0.724,0.576,0.576,0.973,0.744,0.306,0.201
p03585,0.789,0.707,0.427,0.913,0.326,0.202,0.183,0.747
p03586,0.172,0.430,0.365,0.216,0.967,0.094,0.746,0.024
p03587,0.047,0.131,0.324,0.725,0.259,0.765,0.279,0.817
p03588,0.567,0.011,0.406,0.653,0.837,0.311,0.736,0.942
p03589,0.612,0.880,0.257,0.162,0.839,0.016,0.033,0.752
p03590,0.495,0.331,0.344,0.440,0.967,0.267,0.206,0.683
p03591,0.834,0.353,0.309,0.283,0.017,0.688,0.777,0.687
p03592,0.990,0.243,0.539,0.586,0.727,0.033,0.727,0.223
p03593,0.306,0.662,0.305,0.019,0.962,0.100,0.630,0.003
p03594,0.634,0.513,0.973,0.504,0.415,0.937,0.306,0.957
p03595,0.630,0.913,0.092,0.198,0.137,0.870,0.804,0.928
p03596,0.956,0.182,0.481,0.432,0.201,0.266,0.489,0.665
p03597,0.035,0.234,0.630,0.314,0.225,0.809,0.141,0.197
p03598,0.709,0.347,0.115,0.718,0.016,0.257,0.361,0.085
p03599,0.919,0.916,0.763,0.038,0.101,0.962,0.004,0.472
p03600,0.576,0.113,0.062,0.485,0.921,0.077,0.157,0.195
p03601,0.157,0.076,0.930,0.277,0.736,0.768,0.803,0.410
p03602,0.986,0.446,0.345,0.067,0.149,0.423,0.129,0.230
p03603,0.011,0.068,0.868,0.891,0.447,0.834,0.203,0.785
p03604,0.808,0.563,0.257,0.010,0.528,0.702,0.195,0.640
p03605,0.201,0.009,0.824,0.526,0.245,0.603,0.240,0.053
p03606,0.514,0.058,0.719,0.591,0.165,0.688,0.364,0.059
p03607,0.226,0.901,0.825,0.493,0.328,0.838,0.051,0.531
p03608,0.476,0.881,0.420,0.696,0.749,0.248,0.389,0.196
p03609,0.863,0.141,0.964,0.003,0.816,0.057,0.726,0.380
p03610,0.585,0.508,0.210,0.662,0.837,0.708,0.931,0.441
p03611,0.581,0.017,0.873,0.165,0.012,0.799,0.970,0.159
p03612,0.451,0.785,0.970,0.317,0.858,0.726,0.986,0.397
p03613,0.761,0.212,0.606,0.007,0.848,0.803,0.457,0.504
p03614,0.302,0.036,0.903,0.419,0.003,0.385,0.044,0.778
p03615,0.845,0.420,0.465,0.237,0.709,0.865,0.573,0.428
p03616,0.281,0.077,0.410,0.909,0.638,0.548,0.406,0.564
p03617,0.690,0.299,0.757,0.540,0.962,0.027,0.937,0.024
p03618,0.162,0.380,0.919,0.138,0.799,0.321,0.637,0.504
p03619,0.098,0.411,0.605,0.979,0.361,0.616,0.023,0.691
p03620,0.883,0.467,0.746,0.687,0.854,0.755,0.569,0.436
p03621,0.016,0.435,0.668,0.754,0.415,0.636,0.824,0.141
p03622,0.620,0.127,0.763,0.694,0.084,0.744,0.778,0.029
p03623,0.362,0.865,0.579,0.554,0.124,0.575,0.769,0.878
p03624,0.780,0.423,0.784,0.715,0.935,0.271,0.411,0.006
p03625,0.974,0.132,0.402,0.721,0.019,0.605,0.792,0.782
p03626,0.406,0.328,0.986,0.950,0.669,0.629,0.806,0.605
p03627,0.146,0.849,0.485,0.781,0.915,0.858,0.744,0.833
p03628,0.588,0.525,0.762,0.693,0.046,0.829,0.242,0.749
p03629,0.436,0.035,0.243,0.058,0.577,0.755,0.865,0.442
p03630,0.959,0.956,0.886,0.721,0.001,0.880,0.593,0.910
p03631,0.810,0.898,0.526,0.856,0.706,0.734,0.571,0.690
p03632,0.583,0.065,0.416,0.810,0.145,0.294,0.829,0.366
p03633,0.014,0.658,0.117,0.635,0.506,0.921,0.538,0.184
p03634,0.907,0.517,0.348,0.235,0.405,0.884,0.327,0.533
p03635,0.336,0.363,0.350,0.969,0.384,0.075,0.166,0.038
p03636,0.101,0.589,0.639,0.542,0.960,0.361,0.056,0.860
p03637,0.393,0.001,0.802,0.870,0.401,0.212,0.951,0.889
p03638,0.110,0.049,0.990,0.870,0.973,0.687,0.010,0.880
p03639,0.099,0.211,0.310,0.874,0.637,0.178,0.416,0.203
